#separator:semicolon
#html:true
#tags column:3
Qu'est-ce que l'<b>angine de Ludwig</b> ?;Cellulite <b>bilatérale des espaces sous-mandibulaire, sublingual et submental</b>, d'origine dentaire (souvent 2ᵉ/3ᵉ molaire inférieure).<br>Signes : <b>langue refoulée vers le haut</b>, dysphagie, trismus, dyspnée, fièvre.<br>→ <b>URGENCE VITALE</b> : obstruction des voies aériennes.;urgence
Qu'est-ce qu'une <b>fistule</b> dentaire ?;"<b>Trajet anormal</b> qui draine le pus d'un foyer infectieux vers la surface (muqueuse ou peau).<br>Se présente comme une <b>papule</b> (« bouton ») sur la gencive, en regard de l'apex de la dent causale.<br>→ Signe de <b>suppuration chronique</b>; le patient peut être <b>peu douloureux</b> (la pression est drainée).";semio
Qu'est-ce qu'un <b>kyste radiculeux</b> (péri-apical) ?;Kyste <b>inflammatoire</b> à l'apex d'une dent à pulpe nécrosée, formé à partir des <b>restes épithéliaux de Malassez</b> du ligament.<br>Radiographie : <b>image radio-claire ronde, bien limitée, cortiquée</b>.<br>Traitement : endodontie + chirurgie (kystectomie/apicectomie) si grande taille.;pathologie
Qu'est-ce que les <b>restes épithéliaux de Malassez</b> ?;Îlots épithéliaux résiduels de la <b>gaine de Hertwig</b> dans le ligament parodontal.<br>→ Peuvent proliférer sous stimulation inflammatoire → <b>kyste radiculeux</b>.<br>→ Peuvent aussi donner des <b>tumeurs odontogènes</b>.;embryologie
Définis : <b>gingivite</b> vs <b>parodontite</b>.;<b>Gingivite</b> : inflammation <b>limitée à la gencive</b>. Rouge, œdémateuse, <b>saigne au sondage</b>. <b>RÉVERSIBLE</b> (détartrage + hygiène). Pas de perte d'attache, pas de perte osseuse.<br><b>Parodontite</b> : destruction du <b>parodonte profond</b> → <b>perte d'attache</b>, <b>poche parodontale</b>, <b>résorption osseuse</b>, mobilité dentaire. <b>IRRÉVERSIBLE</b> (on stabilise, on ne régénère pas).;parodontologie
Quels sont les <b>4 signes cardinaux de la gingivite</b> ?;1. <b>Rougeur</b> (érythème) — la gencive saine est rose pâle<br>2. <b>Œdème</b> — perte du stipulé (aspect peau d'orange)<br>3. <b>Saignement</b> au sondage (⚠️ signe le plus précoce et le plus fiable)<br>4. <b>Augmentation du volume</b> / bourrelet gingival<br>⚠️ La gingivite est <b>indolore</b> → souvent ignorée.;parodontologie
Qu'est-ce que la <b>poche parodontale</b> ?;<b>Sulcus approfondi pathologiquement</b> (> 3 mm) par la <b>migration apicale de l'attache épithéliale</b> + la destruction du ligament et de l'os.<br>→ Se mesure avec la <b>sonde parodontale</b> (sondage).<br>→ Réservoir de bactéries anaérobies, inaccessible au brossage.;parodontologie
Qu'est-ce que le <b>sondage parodontal</b> ? Que mesure-t-on ?;Examen à la <b>sonde parodontale graduée</b> (ex. sonde OMS / CPITN).<br>On mesure sur <b>6 faces par dent</b> :<br>• <b>Profondeur de poche</b> (PP) : bord gingival → fond du sulcus<br>• <b>Perte d'attache</b> (PA / CAL) : JED → fond du sulcus<br>• <b>Saignement au sondage</b><br>• <b>Atteinte des furcations</b>, mobilité;parodontologie
Quelle est la différence entre <b>profondeur de poche</b> et <b>perte d'attache clinique</b> (CAL) ? Pourquoi la CAL est-elle meilleure ?;<b>PP</b> = bord gingival libre → fond du sulcus.<br><b>CAL</b> = jonction émail-dentine → fond du sulcus.<br>⚠️ La <b>CAL</b> est indépendante de la position de la gencive : elle mesure la <b>destruction réelle</b>.<br>(En cas de récession, PP peut être normale alors que CAL est élevée.);parodontologie
Quelles sont les <b>bactéries clés</b> de la parodontite ? (« complexe rouge » de Socransky);<b>Complexe rouge</b> (Socransky) — anaérobies Gram négatifs, associés à la parodontite sévère :<br>• <i><b>Porphyromonas gingivalis</b></i><br>• <i><b>Tannerella forsythia</b></i> (Bacteroides forsythus)<br>• <i><b>Treponema denticola</b></i><br>+ <i>Aggregatibacter actinomycetemcomitans</i> → parodontite <b>agressive</b>;microbiologie
Qu'est-ce que la <b>mobilité dentaire</b> ? Grades.;"Déplacement pathologique de la dent dans son alvéole.<br><b>Grade 0</b> : physiologique (< 0,2 mm horizontal)<br><b>Grade I</b> : mobilité horizontale <b>&lt; 1 mm</b><br><b>Grade II</b> : mobilité horizontale <b>&gt; 1 mm</b><br><b>Grade III</b> : mobilité horizontale + <b>verticale</b> (signe de pronostic très réservé → extraction)";parodontologie
Qu'est-ce que la <b>récession gingivale</b> ?;<b>Déplacement apical du bord gingival</b> → exposition du <b>cément/racine</b>.<br>Causes : brossage traumatique, parodontite, frein haut inséré, malposition dentaire, orthodontie.<br>Conséquences : <b>hypersensibilité dentinaire</b>, carie radiculaire, préjudice esthétique.;parodontologie
Qu'est-ce que l'<b>hypersensibilité dentinaire</b> ? Mécanisme ?;Douleur <b>brève, vive</b>, déclenchée par le <b>froid, le sucré, le tactile</b>, sur une <b>racine exposée</b>.<br>Mécanisme : <b>théorie hydrodynamique de Brännström</b> — déplacement du liquide dans les <b>tubules dentinaires</b> → stimulation des terminaisons nerveuses pulaires.;semio
Qu'est-ce que le <b>bruxisme</b> ? Conséquences ?;<b>Parafonction</b> : serrement/grincement des dents, souvent <b>nocturne</b> et <b>inconscient</b>.<br>Conséquences : <b>usure (attrition)</b> des faces occlusales, <b>facettes d'usure</b>, fractures d'émail, <b>myalgies</b> masticatrices, douleur ATM, mobilité, <b>hypertrophie du masséter</b>.<br>Traitement : <b>gouttière occlusale</b>, gestion du stress.;occlusodontie
Distingue : <b>attrition</b> · <b>abrasion</b> · <b>érosion</b> · <b>abfraction</b>.;<b>Attrition</b> : usure par <b>contact dent contre dent</b> (bruxisme, mastication) — facettes brillantes<br><b>Abrasion</b> : usure par un <b>corps étranger</b> (brossage trop fort, pipe, ongles) — encoche cervicale en V<br><b>Érosion</b> : perte de substance par <b>acides non bactériens</b> (reflux, vomissements, boissons acides) — lisse, concave<br><b>Abfraction</b> : encoche cervicale par <b>flexion de la dent</b> sous charge occlusale;pathologie
Qu'est-ce que l'<b>émail perlé</b>, le <b>tubercule de Carabelli</b>, la <b>dentine en fuseau</b> ?;Anomalies anatomiques normales :<br><b>Tubercule de Carabelli</b> : cuspide surnuméraire sur la face <b>palatine</b> de la 1ʳᵉ molaire supérieure (5ᵉ cuspide)<br><b>Émail perlé</b> : goutte d'émail sur la <b>racine</b> (souvent au niveau des furcations)<br><b>Furcation</b> : zone de division des racines — site difficile à nettoyer;anatomie
Qu'est-ce qu'une <b>furcation</b> ? Classification de Glickman.;"Zone de <b>division des racines</b> d'une dent pluriradiculée.<br><b>Classe I</b> : atteinte initiale, sonde pénètre &lt; 3 mm<br><b>Classe II</b> : atteinte partielle, sonde pénètre mais <b>pas de part en part</b><br><b>Classe III</b> : atteinte <b>de part en part</b>, mais recouverte par la gencive<br><b>Classe IV</b> : atteinte de part en part <b>visible</b> (récession)<br>→ Pronostic de plus en plus réservé.";parodontologie
